Insee,"Code postal",Commune,"Nombre habitants",Rue,Ordures,"Horaires ordures",Recurrence,Tri,"Horaires tri",Recurrence
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SERRE (Rue Olivier de) / entre Boulevard Jean-Baptiste DUMAS et Rue CUVIER","Mardi - Vendredi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SERRET (Rue) / entre Rue de VALLIERES et Rue ROBERVAL","Lundi - Jeudi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mardi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SERVIERES (Impasse) / entre Avenue de la LIBERATION (N°118) et Impasse","Lundi - Jeudi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mardi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SERVOIR (Rue Pierre) / entre Rue ROUVIER et Rue Camille MADRANGE",Mardi,"05h00 / 12h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SEVERINE (Rue) / entre Rue de VERTAIZON et Rue ARAGO",Samedi,"05h00 / 12h00","Semaine ",Jeudi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SEVIGNE (Rue) / entre Rue George SAND et Rue Alexandre RIBOT","Mercredi - Samedi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Jeudi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SIDOINE APOLLINAIRE (Rue) / entre Rue André MOINIER et Rue BERGIER",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SIMEONI LE FLORENTIN (Impasse) / entre Rue CHAMPFLEURI et Impasse","Lundi - Jeudi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SIMEONI LE FLORENTIN (Rue) / Rue CHAMPFLEURI","Lundi - Jeudi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SIMMER (Rue) / entre Avenue de la REPUBLIQUE et Rue PELISSIER","Lundi - Jeudi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SIMON (Rue Henri) / entre Rue Jean RICHEPIN et Rue Henri BARBUSSE",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SIMONNET (Rue Henri) / entre Rue de la PRADELLE et Rue de la CARTOUCHERIE",Samedi,"05h00 / 12h00","Semaine ",Jeudi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SOLAYER (Rue du) / entre Groupe scolaire J.VALLES et Rue de NEYRAT",Mardi,"05h00 / 12h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SOLAYER (Rue du) / entre Boulevard Etienne CLEMENTEL et Avenue du TORPILLEUR SIROCCO",Mardi,"05h00 / 12h00","Semaine ",Mercredi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SOULACROUP (Rue Jean) / Rue Georges CLEMENCEAU",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SOULET (Rue René) / entre Rue de la CARTOUCHERIE et Rue Henri SIMONET",Samedi,"05h00 / 12h00","Semaine ",Jeudi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SOULET (Rue René) / entre Rue Henri SIMONET et Rue de la PRADELLE",Samedi,"05h00 / 12h00","Semaine ",Jeudi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SOURCE (Allée de la) / entre Cité de CHANTERANNE Allée de la SOURCE et Allée de CHANTURGUE",Jeudi,"05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SOURCE (Chemin de la) / entre Rue Claude GUICHARD et Boulevard Jean Moulin",Mardi,"05h00 / 12h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SOURCE (Chemin de la) / entre Boulevard Jean MOULIN et Rue de la PRADELLE",Samedi,"05h00 / 12h00","Semaine ",Jeudi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SOURCES (Impasse des) / entre Impasse de l'ORADOU et Impasse","Mercredi - Samedi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",Jeudi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SOUS LES AUGUSTINS (Impasse) / entre Rue SOUS les AUGUSTINS et Impasse",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SOUS LES AUGUSTINS (Rue) / entre Rue Gaultier de BIAUZAT et Rue SIDOINE APOLLINAIRE",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SOUS MARIN CASABIANCA (Rue du) / entre Rue du TORPILLEUR SIROCCO et Boulevard Etienne CLEMENTEL","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","STRASBOURG (Rue de) / entre Rue Jeanne d'ARC et Avenue Edouard MICHELIN","Lundi - Jeudi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mardi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SUD (Allée) / entre Cité de la RAYE DIEU Boulevard LAFAYETTE et Allée NORD",Samedi,"05h00 / 12h00","Semaine ",Jeudi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SUGIER (Rue Pierre) / entre Rue BARTHOLDI et Rue de CHALONNAX",Jeudi,"05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SUGNY (Place) / entre Rue TERRASSE et Boulevard DESAIX","Mardi - Samedi","05h00 / 07h30 - 05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SULLY (Rue) / entre Rue CHATEAUBRIAND et Rue de BEAUPEYRAS",Jeudi,"05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SULLY (Rue) / entre Rue de BEAUPEYRAS et Rue de BLANZAT",Jeudi,"05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SULLY (Rue) / entre Rue des CHANELLES et Rue CHATEAUBRIAND","Lundi - Jeudi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SULLY (Rue) / entre Rue Docteur HOSPITAL et Rue LECUELLE",Jeudi,"05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SUREAUX ( Impasse des ) / Rue de la PRADELLE",Samedi,"05h00 / 12h00","Semaine ",Jeudi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","SYCOMORES (Rue des) / entre Rue FONTAINE du LARGE et Rue FONTAINE du LARGE","Lundi - Jeudi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","TALLON (Rue Omer) / entre Rue PASCAL et Rue du BON PASTEUR",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","TANNERIE (Rue de la) / entre Rue Saint DOMINIQUE et Rue LAMARTINE","Mardi - Samedi","05h00 / 07h30 - 05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","TARASCON (Rue de) / entre Rue de CHANCROLE et Rue d'AVIGNON",Mardi,"05h00 / 12h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","TARAVANT (Rue François) / entre Rue Henri TOURRETTE et Boulevard Leon JOUHAUX",Mardi,"05h00 / 12h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","TARAVANT (Rue François) / entre Place des CORDELIERS et Boulevard Leon JOUHAUX","Lundi - Jeudi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","TARDIERES (Rue de) / entre Avenue Raymond BERGOUGNAN et Rue de NOHANENT",Jeudi,"14h / 21h","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","TARDIERES (Petite Rue de) / entre Rue de Tardière et Rue de Goncourt","Lundi - Jeudi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","TASSIGNY (Rue Marechal de ) / entre Rue Saint GENES et Boulevad Léon MALFREYT",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","TEILHARD DE CHARDIN (Rue Pierre) / entre Rue LEDRU et Cours Raymond POINCARE","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","TEMPLE (Rue du) / entre Boulevard Léon JOUHAUX et Rue SAINT ROBERT","Lundi - Jeudi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","TEMPLE (Rue du) / entre Rue des CORDELIERS et Place des CONSULS","Lundi - Jeudi","05h00 / 07h30 - 05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","TEMPLE (Rue du) / entre Boulevard Léon JOUHAUX et Place des CONSULS","Lundi - Jeudi","05h00 / 07h30 - 05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","TENNIS (Allée du) / entre Cité de la REPUBLIQUE Av. de la REPUBLIQUE et Rue de CATAROUX","Lundi - Jeudi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","TERRAIL (Place du) / entre Rue SAVARON et Rue PASCAL",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","TERRAIL (Rue du) / entre Place de la VICTOIRE et Place du TERRAIL",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","TERRASSE (Rue) / entre Rue des CHAUSSETIERS et Place SUGNY","Mardi - Samedi","05h00 / 07h30 - 05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","TERROIR (Allée du) / entre Rue Charles GARNIER et Impasse",Mardi,"05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","THERMAL (Boulevard) / entre Avenue du PUY de DOME et Rue du PUY VINEUX",Jeudi,"05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","THEURIET (Rue André) / entre Avenue des COTTAGES et Avenue de la LIBERATION","Lundi - Jeudi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mardi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","THEURIET (Rue André) / entre Avenue des COTTAGES et Boulevard Jean JAURES","Lundi - Jeudi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mardi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","THEURIET (Rue André) Pairs / entre Boulevard Jean JAURES et Avenue des COTTAGES",Jeudi,"05h00 / 12h00","Semaine ",Mardi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","THEVENOT THIBAUD (Rue) / entre Rue CHAMPFLEURI et Boulevard Jean-Baptiste DUMAS",Jeudi,"05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","THEVENOT THIBAUD (Rue) / entre Place des TROIS PONTS et Boulevard Jean-Baptiste DUMAS","Mardi - Vendredi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","THIERRY (Rue Augustin) / entre Rue Docteur HOSPITAL et Rue LECUELLE",Jeudi,"05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","THIERS (Rue de) / entre Rue de LEZOUX et Avenue d'ITALIE","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","THIMONNIER (Rue) / entre Rue CHAPPE et Rue NEWTON","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","THOMAS (Place) / Rue THOMAS",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","THOMAS (Rue Albert) / entre Rue PONCILLON et Avenue de la LIBERATION","Lundi - Jeudi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mardi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","THOMAS (Rue) / entre Place Philippe MARCOMBES et Rue PASCAL",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","THOREZ (Rue Maurice) / Rue du CHEVAL","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","TILLEULS (Allée des) / entre Cité du RESSORT Allée des ACACIAS et Rue du RESSORT","Lundi - Jeudi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","TILLON (Rue Charles) / entre Rue CROIX LEONARDOUX (entre n°69 et 71) et Lotissement LE CLOS DE LA SARRE",Samedi,"05h00 / 12h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","TIRETAINE (Allée de la) / entre Cité de CHANTERANNE Avenue BARBIER DAUBREE et Allée de CHANTURGUE",Jeudi,"05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","TONNE RONDE (Chemin de la) / entre Rue Pierre ESTIENNE et Rue des RONZIERES","Mardi - Vendredi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",,,"Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","TONNET (Rue du) / entre Avenue de la LIBERATION et Rue Charles BRUYANT","Lundi - Jeudi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mardi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","TORPILLEUR SIROCCO (Rue du) / entre Rue du Sous Marin Casabianca et Rue SOUS les VIGNES","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","TORPILLEUR SIROCCO (Rue du) Ouest / entre Rue Docteur BOUSQUET et Rue de CHANCROLE","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","TORRILHON (Rue Jean-Baptiste) / entre Rue Gabriel PERI et Boulevard BERTHELOT","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","TOUR DES BEGUINES (Rue de la) / entre Rue Saint ROBERT et Place MIRABEAU","Lundi - Jeudi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","TOUR LA MONNAIE (Rue) / entre Rue Philippe MARCOMBE et Place du MAZET",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","TOURNESOLS (Allée des) / entre Allée des GENTIANES et Allée des GENETS",Samedi,"05h00 / 12h00","Semaine ",Jeudi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","TOURNET (Rue) / entre Rue BALLAINVILLIERS et Impasse",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","TOURNOEL (Rue de) / entre Rue du VAR et Rue VIVIANI","Mardi - Vendredi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",Mercredi,"13h00 / 21h45","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","TOURNOEL (Rue de) / entre Rue VIVIANI et Rue Victorien SARDOU",Mardi,"05h00 / 12h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","TOURRETTE (Rue Henri) Impairs / entre Rue de la CHARME et Boulevard Edgar QUINET","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","TOURRETTE (Rue Henri) Pairs / entre Rue de la CHARME et Boulevard Edgar QUINET","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","TOURY (Rue Jean-Baptiste) / entre Avenue de la LIBERATION et Rue du Dr Lepetit",Jeudi,"05h00 / 12h00","Semaine ",Mardi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","TOURY (Square Abbé) / Rue SAINT RAMES",Samedi,"05h00 / 12h00","Semaine ",Jeudi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","TOUSSAINT LOUVERTURE ( Rue ) / entre Avenue de la REPUBLIQUE et Rue du CLOS FOUR","Lundi - Jeudi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","TRANCHEE DES GRAS (Rue) / entre Rue des CHAUSSETIERS et Rue des GRAS","Mardi - Samedi","05h00 / 07h30 - 05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","TRAVERSIERE (Allée) / entre Cité de l'ORADOU Boulevard LAFAYETTE et Rue de l'ORADOU",Samedi,"05h00 / 12h00","Semaine ",Jeudi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","TREILLE (Place de la) / entre Rue Paul LEBLANC et Rue de la TREILLE","Mardi - Samedi","05h00 / 07h30 - 05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","TREILLE (Rue de la) / entre Rue MASSILLON et Rue Saint ESPRIT","Mardi - Samedi","05h00 / 07h30 - 05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","TREMONTEIX (Rue de) / entre Rue des CHANELLES et Hors Agglomeration",Jeudi,"05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","TRIOUX (Rue des) / entre Place de la GAUTHIERE et Boulevard John F.KENNEDY","Mardi - Vendredi","13h00 / 20h00 - 14h00 / 21h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","TROENES (Allée des) / entre Rue des CHAMBRETTES et Rue d'ALESIA",Samedi,"05h00 / 12h00","Semaine ",Jeudi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","TROIS PATRIOTES (Rue des) / entre Rue des PLATS et Rue Alexandre RIBOT","Mercredi - Samedi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Jeudi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","TROIS RAISINS (Rue des) / entre Rue de l'ENTE et Rue de la BOUCHERIE",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","TROIS RESISTANTS (Rue des) / entre Rue A.Geneix et FIN de Rue",Jeudi,"05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","TROIS RESISTANTS (Rue des) impair / entre Bd CHARCOT et Rue Abbé PREVOST",Jeudi,"05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","TROIS RESISTANTS (Rue des) pair / entre Rue Abbé PREVOST et Bd CHARCOT","Lundi - Jeudi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","TROIS RESISTANTS (contre allée) / entre Rue des LIERRES et Rue Abbé PREVOST","Lundi - Jeudi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","TRUDAINE (Boulevard) Impairs / entre Place DELILLE et Place Michel de L'HOSPITAL",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","TRUDAINE (Boulevard) Pairs / entre COURS SABLON et Place DELILLE","Mardi - Vendredi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","TULIPES (Allée des) / entre Rue du VALLON et Impasse",Jeudi,"14h / 21h","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","TURGOT (Place) / Avenue de la REPUBLIQUE","Lundi - Jeudi","14h00 / 21h00 - 05h00 / 12h00","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","TURING (Rue Alan) / entre Voir Aubiere et Voir Aubiere","Mardi - Vendredi","05h30 / 12h30 - 05h30 / 12h30","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","UNION SOVIETIQUE (Avenue de l') / PAIRS DU N°12 AU N°26 + LE N° 32","Lundi - Jeudi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mardi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","UNION SOVIETIQUE (Avenue de l') SAUF N°12-14-16 / entre Avenue d'ITALIE et Avenue Edouard MICHELIN","Lundi - Jeudi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mardi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","URBAIN II (Rue) / entre Rue MONTLOSIER et Rue de la SELETTE",Samedi,"05h00 / 07h30","Semaine ",Mercredi,"05h00 / 07h30","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","URSULINES (Cours des) / entre Rue SAINT ALYRE et Impasse","Mardi - Vendredi","05h00 / 12h00 - 05h00 / 12h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","VAILLANCE (Rue de la) / entre Rue de la JEUNESSE et Rue des VERGNES",Mardi,"05h00 / 12h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","VAILLANCE (Rue de la) / entre Rue des VERGNES et impasse",Mardi,"05h00 / 12h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","VAILLANCE (Rue de la) / entre Cité de la PLAINE Boulevard Edgar QUINET et Rue ROUVIER",Mardi,"05h00 / 12h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","VALCIVIERES (Impasse de) / entre Rue de PIERRE sur HAUTE et Impasse",Mardi,"05h00 / 12h00","Semaine ",Mercredi,"14h00 / 21h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","VALLIERES (Rue de) / entre Boulevard Jean JAURES et Place de VERDUN","Lundi - Jeudi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mardi,"13h00 / 20h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","VALLIERES (Rue de) / entre Rue des SALINS et Boulevard Jean JAURES","Mardi - Vendredi","14h00 / 21h00 - 14h00 / 21h00","Semaine ",Mercredi,"05h00 / 12h00","Semaine "
"63113 ","63110 ",CLERMONT-FERRAND,"145041 ","VALLON (Rue du) / entre Rue de BARANTE et Rue de DURTOL",Jeudi,"14h / 21h","Semaine ",Vendredi,"05h00 / 12h00","Semaine "
